vehicle_density,avg_vehicle_speed,speed_std,lane_occupancy,queue_length,edge_density,optical_flow_mag,shadow_fraction,time_of_day_norm,road_width_norm,label
13.68243866,58.25854952,5.526048684,0.2404775559,7.213718581,0.295584047,0.6357061831,0.1400778748,0.6933485492,0.8486532087,1
13.00134474,66.96042456,10.18455917,0.2033407817,6.283346249,0.3449183058,0.6484299391,0.1283943538,0.9000818268,0.7287745671,0
8.343414337,67.93863525,2.107344241,0.07359638799,1.687272013,0.327585952,0.7974974493,0.1162314185,0.6830081509,0.7276327362,0
22.81529745,62.82463032,12.1183093,0.4504239841,13.62690382,0.4558637614,0.4239963188,0.1490789515,0.7612051709,0.5708565408,0
17.62010101,52.39036952,4.672601315,0.3395342616,8.85543545,0.3480671452,0.4803412493,0.1283699703,0.2160099337,0.5207562907,1
39.8484449,30.19108437,11.68277241,0.6642162183,18.84751088,0.640445536,0.317677373,0.1913451962,0.9126496129,0.5673512775,1
7.591367501,77.90006359,4.853609656,0.06231631506,2.749061026,0.2837024978,0.7843864415,0.2091948229,0.4472132422,0.6645027346,0
22.88194904,55.00857565,9.421809943,0.4643123801,9.658041323,0.3428223945,0.6712119801,0.1203673377,0.1610673309,0.8857540664,0
35.41228937,46.79491413,14.09354091,0.5719652937,10.67001877,0.615286174,0.5623883708,0.3099730881,0.7997871914,0.8973946644,1
19.72458005,52.83797553,10.04170588,0.2951674586,4.224874116,0.3665665094,0.5829496461,0.1043736756,0.3563930176,0.4980266896,0
13.49829667,73.90832002,3.929996015,0.222515475,7.21360668,0.3262027789,0.7169260918,0.1514413411,0.184119143,0.7317129485,0
19.39371602,43.41681779,9.981007448,0.3419854039,10.83320948,0.409410429,0.5110747728,0.02021392601,0.2562511592,0.6496166338,1
37.93888962,21.48288996,9.494198328,0.6238831815,10.05336014,0.5527942995,0.166983735,0.1416422985,0.03494898039,0.7425614354,1
37.92931283,44.71714393,10.46290292,0.4627934847,19.52686132,0.6171385144,0.5089570699,0.1337147689,0.09062298289,0.7885740322,1
15.9798385,60.8829904,4.247906344,0.278811943,7.93336771,0.3046063637,0.5505116961,0.1460307599,0.5926247354,0.5677671956,1
37.53136261,42.3288918,9.679519944,0.6716518083,10.18413527,0.5465946006,0.4468244318,0.2281576928,0.8662178281,0.9515454292,1
17.06543844,60.31724153,5.299200506,0.2398714482,6.292565075,0.4319405445,0.4867069525,0.2843537704,0.4485304134,0.961268893,1
29.23615745,44.86028379,11.4601214,0.5652969388,10.79115834,0.4936254251,0.5314443422,0.238643806,0.6260581423,0.4632146455,1
24.60150418,39.85402811,9.334489186,0.4537686134,12.39880639,0.3931743327,0.3629743623,0.1417838296,0.8097331012,0.8218110887,1
13.11727672,64.04455139,2.095630015,0.2420600389,7.018587302,0.335109178,0.5309222068,0.1657436389,0.3567689105,0.419939237,0
8.582253115,80.59415415,0.4881137893,0.09233313526,2.041804255,0.3059052195,0.7288490593,0.2718504006,0.6543140704,0.4279382787,0
35.97977436,37.27763312,8.22789132,0.6136063269,15.29815729,0.4804967808,0.3482596651,0.06990970678,0.3504324258,0.9746799484,1
42.12834874,34.90260708,12.90488009,0.7198856418,21.26215228,0.7039977001,0.2760492786,0.2127915764,0.6427153548,0.8169118809,1
22.53543802,58.19246605,2.018101033,0.3714944799,11.59394736,0.5148245584,0.6395380556,0.07895783277,0.2176077201,0.5947249779,1
17.04997188,51.43836962,2.443190366,0.3287331803,4.419308547,0.3764997559,0.4921648651,0.2414491167,0.9778396543,0.8019266006,1
6.826437641,78.66531748,0.6714680744,0.09573743278,2.800218764,0.2582602934,0.8614508035,0.1392916137,0.07617776856,0.9075010304,0
35.41785127,34.98874869,13.79146825,0.5767161222,19.23272494,0.5553257171,0.327255178,0.07962838319,0.5052328495,0.9225420858,1
20.88782266,52.85739354,5.869835985,0.3148118073,6.838828349,0.4535307759,0.5859402577,0.09738137606,0.2862964131,0.4123118674,1
14.45980892,79.42979081,7.355519628,0.218434978,5.350805434,0.3672285567,0.7950166861,0.1100826462,0.6008378348,0.8909368044,0
29.7510228,49.07719957,9.48803122,0.4883508575,15.52239992,0.509471638,0.4700218752,0.2262355121,0.4283069799,0.911921629,1
5.823756095,67.90347649,0.3242293309,0.08775712584,1.372821261,0.327354065,0.5957842585,0.2571559015,0.3066655876,0.7573421229,0
8.020690787,70.89147556,1.106781538,0.122126333,4.361630122,0.3367538475,0.7143429349,0.1178462961,0.2500376383,0.6879423061,0
10.51466106,67.67536614,0.3437760377,0.2214492481,3.411615177,0.2571509263,0.7355853408,0.08020371159,0.1824986142,0.4665993503,0
24.11653872,64.54889877,14.44450739,0.4770772053,4.83729839,0.4855351788,0.590487998,0.3123832466,0.7828793162,0.5437683038,0
19.5351959,56.87344957,9.192096424,0.2614939904,5.736777087,0.4529329893,0.5677368631,0.2155210075,0.2221999371,0.6942910718,0
25.93340758,66.54390013,9.591199,0.5061965313,6.115104156,0.4732470607,0.6213128057,0.08797363454,0.7735261964,0.9190478267,0
33.95970038,28.87449796,6.277981064,0.5997182776,8.046885581,0.5695486747,0.4436423624,0.1787600006,0.4850386092,0.8818806141,1
26.52086988,47.91613412,6.601382697,0.3973605679,12.65401652,0.4498367947,0.5041207355,0.1170193543,0.07222802136,0.6975577486,1
50.71162363,13.04320811,12.28748606,0.8286995329,14.48275968,0.6468952247,0.1376275909,0.04718621718,0.1654426777,0.8713762137,1
33.9114317,35.34765312,10.55613421,0.5793899193,19.46166706,0.6334782451,0.3146162776,0.12519613,0.8929046441,0.859440025,1
15.9540563,57.0701604,2.004295129,0.1831500937,6.486565409,0.2925674641,0.6414154841,0.04034655046,0.602815822,0.7474092108,0
11.76280174,60.19418447,1.517968781,0.1917094733,4.517378184,0.4016909554,0.601887557,0.1115566314,0.1843331787,0.5321952721,0
16.28894963,74.29463488,2.183220036,0.2977597779,6.087398869,0.3596270435,0.737753734,0.1190589214,0.7037649152,0.6088022613,0
27.10168189,58.85846436,7.411244593,0.4144761402,12.92845233,0.5333888003,0.582721591,0.1068219966,0.8232617444,0.4984387301,1
12.69428899,67.9880093,4.02256164,0.1375787161,4.835319482,0.3280886894,0.5914019187,0.2228763202,0.3306531476,0.4042903039,0
27.57008211,43.12108631,7.6312388,0.469433546,6.932225373,0.52257136,0.5508779511,0.1823462181,0.5565952128,0.4483152588,1
25.63641691,43.77043537,12.28964447,0.5376861366,14.15306777,0.4788068918,0.5112729442,0.09886012386,0.2934499703,0.8557753806,1
8.486591025,75.7505607,4.979298021,0.1057815832,3.151564654,0.2513970798,0.7582191968,0.1758151986,0.08006171772,0.4200916905,0
33.52427396,42.17207886,7.708183793,0.5243856461,7.69723466,0.541948719,0.4134725755,0.2544764788,0.3995090777,0.6399115833,1
22.02809839,52.4076743,7.585246562,0.3571102849,9.069990101,0.4131344635,0.4535492094,0.08360551039,0.7514320191,0.991468199,1
49.23989956,25.24166458,12.66998656,0.8991513697,22.59809763,0.7245480185,0.1343352147,0.04487351058,0.4586802789,0.8771435307,1
17.10565843,66.60177421,3.946325744,0.2024740779,5.306739486,0.3781336453,0.5955417411,0.06323632721,0.405269008,0.850370563,0
14.00268991,61.96445187,5.638398582,0.2718693717,7.283305401,0.3543347433,0.7111348176,0.1801214382,0.3660071888,0.5648252608,1
7.650679936,64.52057678,4.292153952,0.1039646724,3.579832238,0.2252132233,0.6142699207,0.2691861876,0.4589168227,0.7850381294,0
7.554690612,60.36544593,0.5041111407,0.1066765098,3.476188653,0.2116403121,0.690245584,0.2178252736,0.3182289521,0.6992271086,0
31.1048298,44.67925764,6.016840178,0.4679054939,11.45684137,0.5145796894,0.4443924547,0.2527939583,0.6121841949,0.7742946408,1
46.28776038,41.79265532,14.14943861,0.7590141152,27.06751407,0.6719552094,0.3484534757,0,0.06356597952,0.6614896714,1
16.13223564,51.75601108,6.143537916,0.2198056558,4.995760834,0.308743992,0.4588396894,0.08333292009,0.8073881734,0.7185778242,0
15.42037608,70.29130135,2.711246332,0.2298903137,6.647449651,0.3827815893,0.7226409801,0.06057427562,0.1731669472,0.9930377494,0
18.17140062,52.78986999,7.901083738,0.1795819773,5.880666155,0.4124662363,0.3983393117,0.1946894714,0.6334447283,0.597587713,0
34.93086554,34.29070906,12.39713867,0.4954854726,17.39284298,0.5571153322,0.2815442397,0.134052634,0.4498825231,0.5298716641,1
8.545875261,77.06433753,0.6051494705,0.1592674034,1.872543076,0.2862456816,0.7343545695,0,0.7734935469,0.6690966657,0
20.2945362,53.60449131,9.478847417,0.4013536077,4.431465145,0.3395705162,0.6016888037,0.2107752022,0.8261399868,0.7145923064,1
31.53966189,44.13848411,12.94408042,0.6871524878,16.5376447,0.4511834484,0.464020272,0.2434464786,0.2042003722,0.4513773017,1
23.92897341,53.11798995,13.38169634,0.4450439064,8.942431195,0.4590251815,0.5461717887,0.3107547014,0.6771791474,0.8835832133,1
1.011194302,73.39498554,5.438637445,0,0.3402385912,0.168710878,0.7710202798,0.1632037536,0.1899075068,0.6532316726,0
26.6038519,55.23615816,5.273315903,0.3442159581,11.78579225,0.428150364,0.6350909201,0.1995219615,0.1239982608,0.6479121003,1
24.07685823,50.61511263,9.99800503,0.4282692919,11.57518404,0.4547079392,0.5101965674,0.05869755147,0.9302961015,0.7953039068,0
39.06268742,22.0166931,14.35769412,0.578418518,10.95632361,0.6925094991,0.1374243859,0.01866629209,0.1643890704,0.8639466,1
44.09447759,19.94675474,12.18289368,0.6945490872,12.089493,0.6210727211,0.2144989093,0.2494804546,0.2281319326,0.9915641619,1
37.88565203,9.603994787,12.73046979,0.6757289031,22.09719673,0.6813904539,0.02880848674,0.1937660829,0.1303240078,0.5041118191,1
18.23687617,58.53168485,0.1618080989,0.3186581872,7.94882921,0.3785559469,0.4197912722,0.2498943897,0.4702918894,0.6073334101,0
4.485004883,85.05052585,4.370655539,0.02829683433,1.596870699,0.2730427091,0.8656199313,0.1295407471,0.9196073225,0.5009543612,0
15.34355833,53.21053138,0.5408583223,0.1704060016,7.987498622,0.4014213922,0.5734436353,0.3396055181,0.2640557387,0.9285130169,1
17.85186832,63.26206408,6.523331261,0.3081433131,7.320401096,0.4301445569,0.6603698381,0.1750468491,0.5418521307,0.7290959432,0
45.93591938,28.32143582,15.09030321,0.7823834854,13.62758522,0.6763124292,0.323641325,0.08971180378,0.4114587371,0.9114640574,1
9.977881218,62.01152233,2.171712026,0.2414911046,2.820688373,0.2882945263,0.7092896618,0.1245639513,0.3360094108,0.9911351746,1
5.97273486,85.12499142,6.955327844,0,2.142681042,0.3011306978,0.7737243015,0.02169044773,0.5721526913,0.7301240085,0
12.75354848,62.5144583,6.787290753,0.2184700349,6.937399112,0.3487358562,0.5941042772,0.07461280754,0.5588929012,0.4708910915,0
10.3913042,83.612582,1.677548295,0.2190268168,2.333670435,0.2821197527,0.7331583935,0.1190318407,0.3593666009,0.6167606325,0
5.487069683,60.33008463,1.130198287,0.07043886509,1.577040894,0.3253250885,0.6392482311,0.2739829703,0.8505632966,0.4217135784,0
16.3730105,58.19930299,2.092847202,0.1930505183,9.124035744,0.3866000369,0.6802980791,0.1447341016,0.05317210775,0.9095805682,0
18.32235386,56.81115917,6.738693765,0.2591330968,4.556656312,0.3457640455,0.5245535554,0.236749415,0.08523839517,0.410732165,0
5.211581758,73.42119772,1.471737753,0.0887304615,2.354854715,0.2088078993,0.7919964728,0.142011245,0.99078126,0.7553109941,0
13.94119555,69.00121322,1.533423543,0.2080032314,3.978880604,0.4373577867,0.6284637992,0.06791272892,0.7476829121,0.4636799715,0
9.899161965,90,8.053166181,0.1801804207,4.378862014,0.274360868,0.9516388387,0.1936402334,0.8039289034,0.4045347048,0
18.72343278,61.17240989,5.789220558,0.3760248468,6.613896602,0.4248815804,0.4330158298,0.0824159473,0.6027010751,0.5536902654,1
19.96702694,56.23348962,4.741989463,0.3128174631,4.805479519,0.4185129636,0.6841460875,0.1182365647,0.419860426,0.7311113158,1
9.900678429,59.3495897,2.21078368,0.2259976008,4.286895021,0.3349542631,0.5062740038,0.3125275901,0.6292268787,0.4450527473,1
33.34226398,24.86843144,14.85868333,0.549921728,15.77812943,0.6290133193,0.2621997684,0.1983609918,0.09258470561,0.7689327298,1
17.58550563,68.2594799,8.009475607,0.3100382297,8.302276312,0.4257208603,0.7949791632,0.08437530715,0.7577691683,0.8031953327,0
10.2580402,63.31607851,2.590358736,0.1651121339,4.665497872,0.3443689382,0.5397188498,0.2085685669,0.5407430471,0.9818188601,0
4.920360685,90,1.500160835,0.1002474509,1.968586675,0.2393599696,1,0.07497765219,0.9567318905,0.9397222482,0
20.67305291,62.13802946,3.693330458,0.3714879281,8.430244539,0.3735018684,0.7896273129,0.009674481977,0.6374752577,0.7400746615,0
24.04055545,53.88380925,5.765738802,0.432766462,10.92056761,0.5613788386,0.5939567762,0.2373995802,0.1516925372,0.8760188852,0
12.2445316,68.45959325,5.194856757,0.2042377438,5.829667346,0.3203535065,0.685940744,0.1735867442,0.477550115,0.618184649,0
19.12001959,60.28779061,8.00560158,0.1521276925,8.832506349,0.3858657433,0.5880935489,0.134220239,0.05782224922,0.7514273296,0
44.09321296,21.53160889,11.05134041,0.7646637987,19.17076891,0.6553717723,0.2612553287,0.01676573234,0.7454295593,0.642012502,1
30.18428502,29.76683635,11.45756606,0.4045569862,7.918412337,0.5114156057,0.3573636147,0.1247737932,0.5018315216,0.602225057,1
2.336129229,72.79116391,2.025008895,0.008591224072,0.6640368266,0.303000103,0.5668658639,0.1653781284,0.3696533698,0.8365836915,0
10.16909608,67.65023491,1.215407861,0.04992284121,3.092316444,0.3286713025,0.6537157975,0.0567540056,0.9685493817,0.5780023266,1
15.83318032,55.8176452,0.4013835344,0.348813999,8.991103605,0.2928355872,0.5113995397,0.1533807501,0.940598519,0.628331362,1
18.25415787,47.80634216,1.038324122,0.3251011376,9.19567873,0.349559676,0.4197089333,0.2740255802,0.9528319968,0.6203029426,1
19.39617437,50.73890824,3.060570228,0.3069789837,8.168635367,0.3944972141,0.4506121523,0.168129395,0.2209702422,0.9222420563,1
23.07569117,60.59503033,6.845512083,0.4555400563,6.941693369,0.4820389665,0.5024210654,0.1967470622,0.7285695957,0.502242682,0
16.19811702,66.54782585,1.877490964,0.2965700588,3.958116952,0.2859596776,0.7894679948,0.1148134645,0.9453821372,0.6288854752,0
17.55624932,60.30377918,9.761127881,0.2988336932,9.822786284,0.400256628,0.556052976,0.06591262665,0.5708702567,0.932721875,0
31.15405092,47.31192231,6.548724317,0.5389913986,17.35487519,0.5481061483,0.4615320324,0.1050769454,0.2141603439,0.4091826555,1
20.93902146,45.81770651,6.833545646,0.3298806166,5.114947274,0.4535085358,0.4331766852,0.2343946206,0.8178124639,0.9687201972,0
7.052311177,65.17382825,6.076422255,0.05555429782,3.659350237,0.2665186996,0.6078377929,0.1422182589,0.8799182473,0.9393402519,0
18.64338258,60.1160615,5.870552586,0.3587676267,7.059466476,0.4388958194,0.6345184201,0.1338206353,0.7032353864,0.6507088878,0
15.86334748,52.92791238,3.66725677,0.2608406511,5.228349506,0.3178828526,0.5043017303,0.1095520006,0.2935528775,0.7918151683,1
3.275413553,76.93668972,1.423649826,0,1.623431917,0.280028752,0.8177967688,0.04828374558,0.1906938987,0.9946399964,0
19.28471769,46.75814202,4.100211316,0.3467808057,8.595812247,0.3897648806,0.593185492,0.2593896847,0.6242698012,0.7329690262,1
7.82959542,57.40758206,0.653548956,0.1325360931,4.008847147,0.2804402342,0.4860619877,0.1333543761,0.4828005248,0.4581392149,0
31.43901867,48.16180765,11.26982446,0.6089746264,7.222534309,0.515978798,0.5074434235,0.1074770325,0.6687827244,0.9121846081,1
22.86618435,60.7769456,5.110520874,0.3945296885,7.487184682,0.4611679242,0.6312289797,0.1563777529,0.1116996655,0.4804909687,0
6.734498829,66.87203345,4.830609439,0.05318883337,2.207075348,0.2121046753,0.5746890895,0.1076354963,0.135913551,0.5543629934,0
30.56623126,31.15682183,11.55865778,0.4199295693,10.14496996,0.5499268384,0.363261408,0.1750310429,0.362889556,0.9241092118,1
39.44459938,14.99950323,12.33232934,0.720624719,15.81696678,0.6379890982,0.1290112482,0.09523360974,0.2587602876,0.5536175271,1
14.55244703,77.27306477,7.278391775,0.2393595804,4.557906756,0.3304503079,0.8990743738,0.1598876663,0.6193386311,0.8470515584,0
15.7993723,61.93188007,3.107634035,0.2200326585,5.968267299,0.3581171061,0.6992389072,0.145794479,0.3675405294,0.6686042073,1
28.7415428,40.64620226,10.97379356,0.4430424549,9.976506735,0.4444431421,0.4064216858,0.2984376174,0.6839707861,0.8558493674,1
37.67632393,31.87711877,13.63861587,0.692855937,18.61656562,0.5187444768,0.301459414,0.3028371118,0.7687984021,0.539411347,1
4.20177341,59.65121391,0.3562675554,0.0936200118,1.854664121,0.2518884762,0.7351192545,0.2129979368,0.1871675702,0.651739315,0
7.398972665,76.08042059,0.9305336323,0.1781750886,3.414269054,0.284183353,0.7144595546,0.1429363854,0.9198238354,0.5908968032,0
12.93180809,80.48269183,4.866628064,0.22779087,3.67565382,0.3124649417,0.8259835405,0.2142452191,0.7871598403,0.5494264252,0
13.95316342,56.99414783,10.09068239,0.1907216062,4.607346646,0.2770426819,0.5647314497,0.2116967951,0.6267808022,0.5886579194,0
28.23075495,65.19075035,7.772520101,0.5598414387,5.885157616,0.5051604193,0.7474965972,0.112383846,0.9089288547,0.5937953193,0
37.79438195,33.71550247,9.985997465,0.6103538795,9.197258422,0.5598786121,0.4388917521,0.01802859805,0.2658687496,0.9732269162,1
39.51020664,45.92177706,15.3882464,0.6987239926,12.09098032,0.5576349939,0.5026094813,0,0.421713202,0.7199381996,1
4.106607002,77.52983995,1.436379768,0.1226542102,0.928854911,0.3048626693,0.7330739944,0.1404786066,0.0857869804,0.677231313,0
9.470120803,71.08490455,5.439099436,0.1581486587,4.176824813,0.2459434706,0.6983293098,0.1096028441,0.4561818212,0.7019911419,1
11.25083851,81.25039973,7.799144934,0.1318528223,6.742087998,0.3406042655,0.7140866203,0.1064699735,0.5064007296,0.9976785856,0
9.440769334,74.93270831,2.888840858,0.1234382034,2.268863139,0.2194307759,0.7692381649,0.08562725502,0.6160669237,0.7921534629,0
22.82183195,55.61258629,6.73381081,0.4142230229,12.06115755,0.3564075293,0.4915990087,0.08215295333,0.06403921308,0.8220919849,1
24.59482245,34.95551836,6.689035624,0.4366047109,6.087870291,0.4700821449,0.5286618152,0.2023872202,0.03246601923,0.5881730977,1
17.40906998,47.0514475,2.335728691,0.3551843346,8.146846008,0.3572838628,0.4267021068,0,0.4198901653,0.682922626,1
16.31348179,64.09226165,0.8618577367,0.3288560743,7.459552295,0.3046924283,0.7229857709,0.1970613968,0.1891333123,0.5104392337,1
13.33109281,75.74495507,0.7751666182,0.174536329,7.479899859,0.380807699,0.8797282544,0.1279167923,0.7587883422,0.8111136734,0
14.46094547,63.67447397,4.651389987,0.3131978316,3.551293616,0.3631752006,0.7030516906,0.2652594156,0.6687362841,0.6066967155,0
43.79602945,22.71432755,11.53670075,0.6786250088,14.28529194,0.5315658848,0.1866122481,0.1713055479,0.3258269744,0.8489730195,1
26.90391381,33.00194031,5.665673384,0.4781382989,6.357715102,0.5170092154,0.2837721282,0.01135249176,0.04578326516,0.5278967861,1
13.69205467,57.30085393,4.390898541,0.3492741679,4.969576843,0.2837263186,0.80853782,0.000275740984,0.1824436238,0.6421018169,0
16.10023214,61.72757046,2.753628492,0.2839614523,9.090791115,0.2756076447,0.7751913767,0.05860659062,0.6916793426,0.682710604,0
23.15810474,45.3586211,10.81797334,0.2970293258,11.87105894,0.3905530002,0.4778639275,0.1711711759,0.9901648933,0.4999152123,0
6.732692133,64.20519928,0.1571549224,0.09591665466,3.293363954,0.2652368089,0.6149822181,0.01297023619,0.3264604051,0.4417546567,0
19.07166084,56.70506889,10.23746281,0.4266028993,7.880620084,0.3945854248,0.4974497673,0.1588295204,0.801996287,0.5902406184,0
25.98473156,60.40561549,7.705372272,0.4227240188,14.37980225,0.3781040538,0.5544731751,0.2061930502,0.8670964916,0.7269352861,1
23.9253281,56.76736139,5.221899648,0.46510517,9.086282613,0.3685981989,0.6244982802,0.1077647422,0.04818087216,0.7916073691,1
9.613172306,70.75116752,0.7102574191,0.1123883568,2.498216105,0.2580864341,0.8925445255,0.07895767282,0.9162215979,0.6551628059,0
11.00213033,68.30533465,7.842021864,0.1655849715,5.886514781,0.2751704251,0.6735494259,0,0.4662027044,0.7001665679,0
2.911873675,80.91516521,2.961062242,0.03774602903,0.9080833294,0.2672086784,0.905029775,0.2708076959,0.9642422065,0.7259157846,0
27.71635161,45.85932546,6.036650936,0.5594849021,6.137880756,0.4564974369,0.5304722497,0.2961416,0.5385558275,0.7071464926,1
55.02459505,10.681833,16.86460822,0.9017795915,13.77899565,0.7873774502,0.08341990318,0.2475859813,0.2351435099,0.4541971333,1
8.604570952,75.58006653,4.49466514,0.04913740723,3.817190454,0.3408369513,0.8357264535,0.1278697064,0.9746683074,0.6430006196,0
33.79880566,37.63827095,6.144828743,0.6824125462,14.96721926,0.5657715818,0.458793898,0.1457071322,0.2433049141,0.522598854,1
52.13302555,7.931590125,13.38904166,0.8802571225,15.85225947,0.5676247558,0.1526606129,0.2048482839,0.8824782276,0.7202415846,1
12.41107638,76.65310842,1.398871124,0.2395844712,6.09225062,0.3089099191,0.7335223983,0.1617309807,0.1731284947,0.8548457514,0
16.11541338,45.70208559,8.473668173,0.1882473256,8.210095039,0.3528388446,0.5143896635,0,0.6747675728,0.7476917796,1
20.49626934,67.55105939,0.4063207836,0.3544927167,11.64600177,0.4022415046,0.7706341182,0.2234499677,0.4112916089,0.5330931109,0
23.44463011,55.91808584,2.749969445,0.3916986708,10.17438334,0.3303373472,0.6356413773,0.247515319,0.9720181732,0.5246541314,0
21.21977628,46.78306261,7.723116333,0.3053500186,10.85963102,0.3739934861,0.5540559413,0.2357427788,0.1847726311,0.4221988782,0
13.11834834,64.45201842,4.626321443,0.2520369413,6.575439243,0.2630712729,0.628278386,0.1861823686,0.408794673,0.6558285293,1
25.73137643,45.69144108,6.670100422,0.3435375155,7.799787955,0.4109856342,0.5427181317,0.2266454176,0.639776324,0.6597169217,1
13.33505405,70.45974097,10.157983,0.1735857062,4.321762617,0.3204160929,0.8078026125,0.03697123229,0.9776204233,0.5418618072,0
22.16395435,59.7067048,8.501407581,0.4299969418,8.674815662,0.3845619133,0.5605138133,0.1425150691,0.3038630766,0.8585550806,0
16.99102223,63.3016815,8.765780784,0.2468919885,3.527601053,0.3272595941,0.5222915187,0.09650809008,0.396871051,0.631892018,1
3.715751934,81.51216233,0.9623252248,0.03726130044,1.185172927,0.2272590472,0.9459685032,0.266111614,0.4617919873,0.8016408388,0
36.84434897,34.86812183,9.42255826,0.618572497,14.35283218,0.5438331002,0.3116787551,0.1647174175,0.2527004913,0.7840421993,1
11.22263918,80.62623375,1.770403621,0.1684466231,2.729656918,0.3222108872,0.7468554097,0.137277662,0.8173547004,0.7628442738,0
39.07846865,42.89469269,14.50653533,0.6858521672,9.789561058,0.5697918769,0.4459302326,0.06856789896,0.09199560575,0.9448396963,1
32.98021597,36.60769509,12.2123098,0.5584691706,12.70710223,0.4514217091,0.3444789456,0.06525647333,0.7047899317,0.4095340695,1
20.09725802,62.37018411,5.373353008,0.2596220942,9.89560874,0.3494184642,0.4696032849,0.05971215188,0.53392897,0.4408223865,1
24.22257497,56.72156833,8.681524654,0.3669658795,12.92273339,0.425823216,0.6385611375,0.2096120952,0.241926956,0.8332843902,0
26.09539664,46.60743079,10.71647315,0.392771351,10.92159047,0.438555193,0.53541733,0.1978365748,0.4928304735,0.6121155514,1
15.11183864,59.15974047,2.841763154,0.2286935607,5.892099768,0.280444273,0.5090879806,0.1700083488,0.8299490922,0.9919134372,1
15.61231351,70.98128788,3.65350763,0.2658040635,5.522266188,0.3899521561,0.7077759899,0.2132919424,0.4454416039,0.5298476335,0
25.30445394,49.51710525,8.931257687,0.4370552815,7.013878344,0.4686557121,0.4137938386,0.08555843229,0.1218977649,0.5100514229,1
17.11395704,61.54462667,0.2317936595,0.1668356541,4.426093737,0.3410999439,0.5467450001,0.002506558204,0.04080196213,0.7529330948,0
13.14898317,75.43005272,5.341471476,0.2704026891,6.794849878,0.3233052935,0.7061480718,0.2046647605,0.7777962941,0.5676551673,0
9.732147324,88.58813522,0.4555029815,0.1576590714,3.756634685,0.2437277972,0.9281673927,0.1454998557,0.3304331458,0.604295791,0
22.58207173,48.68851435,9.599581692,0.3203479566,11.65524174,0.4684741107,0.6477801581,0.2166278167,0.9312446966,0.9526145944,1
10.95115957,65.0914065,9.728702354,0.2301353464,5.274442187,0.4129581136,0.6178538495,0.1840870567,0.617147181,0.4157456012,0
29.60096994,45.07086817,6.788786036,0.3880704574,8.21599684,0.4637803525,0.5178253914,0.1441176946,0.4362838912,0.718755652,1
31.15384919,43.38927243,5.297223552,0.4404446067,12.58998406,0.5727351093,0.497703116,0.1664468977,0.5644649202,0.6009396568,0
24.10447075,54.08547421,6.691615332,0.5081989722,9.102008501,0.3980050973,0.3704732811,0.2627271176,0.4571326449,0.6075951856,0
27.35060623,43.25784446,7.409402518,0.4631587358,10.10740019,0.4469079894,0.3217775858,0.1267904495,0.9058110824,0.5486852859,1
24.14987503,40.89062181,9.227133981,0.3656355836,10.07118422,0.5131832619,0.5726087506,0.2089409512,0.4580218694,0.4809100521,1
28.57033585,59.74619894,9.273284686,0.4815971811,16.93743107,0.4797114066,0.556965292,0.1747268795,0.1040645086,0.420688997,1
27.81922878,51.51358546,7.456777788,0.4545753404,14.60955284,0.5125414722,0.5513820328,0.01602670254,0.5970880392,0.9926173037,1
21.80998899,50.47972734,6.814837502,0.3652885908,12.24598107,0.4046268445,0.5317409896,0.04487594175,0.6229810462,0.7962196151,1
33.23570273,43.61406078,6.604253575,0.5783851032,7.041177497,0.4422202458,0.2658955439,0.1468309235,0.7653300728,0.866323184,1
15.48314482,76.08383042,7.132588578,0.2481511688,3.965768281,0.4717020384,0.7062745464,0.110184336,0.9332841416,0.4390013796,0
9.95807613,61.74613569,7.841306268,0.1837024848,2.329248419,0.288742104,0.6755942771,0.07399334614,0.4430816821,0.4089024481,0
9.576366755,70.1974816,0.7198813867,0.1517048886,2.923592009,0.3035695448,0.626951086,0.2356591874,0.3520766066,0.7601732124,0
13.95390481,52.1363963,0.5515874891,0.1915217168,5.25723127,0.3029126621,0.4911162147,0.0303675,0.4907710157,0.8342988335,1
3.230001382,75.17726535,0.2372648658,0,1.475533427,0.271306595,0.6554454922,0.1341087495,0.9001989019,0.6369197597,0
19.96828318,60.97082327,2.326073524,0.3987585293,7.993952858,0.4350121473,0.5424665719,0.08007973876,0.9799823818,0.6326530652,1
26.31301933,39.50659076,4.06525275,0.4709206985,14.76880219,0.3852674597,0.3529267723,0.2686224868,0.9712350066,0.6306877128,1
30.88385916,41.44175806,5.059102261,0.5665841005,17.78732346,0.5173935709,0.2656845376,0.3514013566,0.2296955128,0.4916535088,1
4.458309501,81.049447,0.7566856623,0.07449347853,1.183272704,0.2884381451,0.9042191908,0.1251021036,0.4968953616,0.8523481067,0
9.813743513,72.93710884,1.709855645,0.1748459402,5.310856158,0.3581592785,0.61828379,0.2178895729,0.2594740259,0.5291156394,0
29.05058608,35.87824325,9.834946598,0.4752582149,11.40784216,0.5228283097,0.3449883076,0.2515800235,0.3679827824,0.5946462976,1
15.14961561,64.81066027,2.855842098,0.31036813,5.777030015,0.3882130295,0.5885164232,0.2218980194,0.03168410554,0.8027558425,1
25.944139,53.3367839,4.133312413,0.415160015,13.33465803,0.4324367047,0.6195160949,0.2132836861,0.1606011793,0.4000628265,1
6.452482057,73.12090566,1.885095677,0.05833979676,1.530891397,0.2030728855,0.6326184964,0.008173217176,0.3970759547,0.8597543116,0
